"","@id","sample.samplingPoint","sample.samplingPoint.notation","sample.samplingPoint.label","sample.sampleDateTime","determinand.label","determinand.definition","determinand.notation","resultQualifier.notation","result","codedResultInterpretation.interpretation","determinand.unit.label","sample.sampledMaterialType.label","sample.isComplianceSample","sample.purpose.label","sample.samplingPoint.easting","sample.samplingPoint.northing"
"39","http://environment.data.gov.uk/water-quality/data/measurement/NW-1418558-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000033","NW-88000033","MISC POND SAMPLES IN DISTRICT 2",2000-03-21 13:10:00,"Nitrate-N","Nitrate as N","0117",NA,9.61,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"40","http://environment.data.gov.uk/water-quality/data/measurement/NW-1418412-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000034","NW-88000034","MISC RIVER SAMP (NOT CONT SW) IN DIST 2",2000-03-21 15:10:00,"Nitrate-N","Nitrate as N","0117",NA,3.22,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"41","http://environment.data.gov.uk/water-quality/data/measurement/NW-1443089-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000034","NW-88000034","MISC RIVER SAMP (NOT CONT SW) IN DIST 2",2000-08-22 15:40:00,"Nitrate-N","Nitrate as N","0117",NA,0.98,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"42","http://environment.data.gov.uk/water-quality/data/measurement/NW-1443664-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000034","NW-88000034","MISC RIVER SAMP (NOT CONT SW) IN DIST 2",2000-09-13 16:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.989,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"43","http://environment.data.gov.uk/water-quality/data/measurement/NW-1441045-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000043","NW-88000043","MISC LAKE SAMPLES IN DISTRICT 3",2000-08-22 13:20:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"44","http://environment.data.gov.uk/water-quality/data/measurement/NW-1423629-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000045","NW-88000045","MISC RIVER SAMP (NOT CONT SW) IN DIST 3",2000-04-27 16:20:00,"Nitrate-N","Nitrate as N","0117",NA,0.667,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"45","http://environment.data.gov.uk/water-quality/data/measurement/NW-1421833-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-04-11 14:31:00,"Nitrate-N","Nitrate as N","0117",NA,1.01,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"46","http://environment.data.gov.uk/water-quality/data/measurement/NW-1421834-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-04-11 14:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.934,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"47","http://environment.data.gov.uk/water-quality/data/measurement/NW-1425112-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-05-12 13:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.176,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"48","http://environment.data.gov.uk/water-quality/data/measurement/NW-1428184-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-06-08 15:11:00,"Nitrate-N","Nitrate as N","0117",NA,0.651,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"49","http://environment.data.gov.uk/water-quality/data/measurement/NW-1433513-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-06-23 11:15:00,"Nitrate-N","Nitrate as N","0117",NA,3.64,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"50","http://environment.data.gov.uk/water-quality/data/measurement/NW-1435257-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-07-06 13:15:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"51","http://environment.data.gov.uk/water-quality/data/measurement/NW-1435258-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-07-07 10:30:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"52","http://environment.data.gov.uk/water-quality/data/measurement/NW-1436642-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-07-11 15:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.828,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"53","http://environment.data.gov.uk/water-quality/data/measurement/NW-1437228-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-07-19 10:00:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"54","http://environment.data.gov.uk/water-quality/data/measurement/NW-1437229-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-07-20 11:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.552,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"55","http://environment.data.gov.uk/water-quality/data/measurement/NW-1439652-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-08-09 13:30:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"ENVIRONMENTAL MONITORING (GQA & RE ONLY)",500000,4
"56","http://environment.data.gov.uk/water-quality/data/measurement/NW-1441701-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-08-29 13:30:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"57","http://environment.data.gov.uk/water-quality/data/measurement/NW-1441991-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-08-31 11:15:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"58","http://environment.data.gov.uk/water-quality/data/measurement/NW-1441992-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-08-31 13:00:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"59","http://environment.data.gov.uk/water-quality/data/measurement/NW-1444128-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-09-18 15:15:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"60","http://environment.data.gov.uk/water-quality/data/measurement/NW-1444535-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-09-18 15:16:00,"Nitrate-N","Nitrate as N","0117",NA,1.62,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"61","http://environment.data.gov.uk/water-quality/data/measurement/NW-1447583-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000054","NW-88000054","MISC POND SAMPLES IN DISTRICT 4",2000-10-16 11:00:00,"Nitrate-N","Nitrate as N","0117",NA,3.54,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"62","http://environment.data.gov.uk/water-quality/data/measurement/NW-1437100-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000057","NW-88000057","MISC SURFACE WATER DISCH IN DISTRICT 4",2000-07-19 10:31:00,"Nitrate-N","Nitrate as N","0117",NA,1.91,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"63","http://environment.data.gov.uk/water-quality/data/measurement/NW-1454762-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000059","NW-88000059","MISC TE DISCH (INC TIP DRAIN) IN DIST 4",2000-12-12 10:55:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES)",500000,4
"64","http://environment.data.gov.uk/water-quality/data/measurement/NW-1441993-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000062","NW-88000062","MISC LAKE SAMPLES IN MERSEYSIDE",2000-08-30 10:15:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
"65","http://environment.data.gov.uk/water-quality/data/measurement/NW-1441994-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000062","NW-88000062","MISC LAKE SAMPLES IN MERSEYSIDE",2000-08-30 10:55:00,"Nitrate-N","Nitrate as N","0117","<",0.5,NA,"mg/l","POND / LAKE / RESERVOIR WATER",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",500000,4
